"FACID"	"bing_type"	"bing_confidence"	"bing_latitude"	"bing_longitude"	"address"
960001245	"Address"	"High"	34.1412451118	-118.0316141993	"75 N. SANTA ANITA AVE., SUITE 107, ARCADIA CA 91006"
630011128	"Address"	"High"	40.4176041484	-120.6608267874	"75 S GAY ST, SUSANVILLE CA 96130"
960001501	"Address"	"High"	34.128196	-117.878395	"750 W ALOSTA AVE   SUITE N, GLENDORA CA 91740"
240000563	"Address"	"High"	34.0875834972	-117.405154109	"751 S. MAPLE STREET, FONTANA CA 92335"
960001824	"Address"	"High"	34.1327018738	-118.1477508545	"753 S. ARROYO PARKWAY, PASADENA CA 91105"
70000703	"Address"	"High"	36.9822845459	-121.9101715088	"7539 SOQUEL DRIVE, APTOS CA 95003"
120001625	"Address"	"High"	36.211734	-119.096481	"755 NORTH SEQUOIA, LINDSAY CA 93247"
140000787	"Address"	"High"	37.7095680237	-121.9307479858	"7567 AMADOR VALLEY, DUBLIN CA 94568"
630015224	"Address"	"High"	38.4642747045	-121.4159752429	"7601 HOSPITAL DR, SACRAMENTO CA 95823"
60000501	"Address"	"High"	34.2582817078	-118.3009796143	"7747 FOOTHILL BLVD., TUJUNGA CA 91042"
110000601	"Address"	"High"	39.142524	-123.211158	"780 B. SO. DORA, UKIAH CA 95452"
100000187	"Address"	"High"	38.0221557617	-121.2614898682	"7830 OMEGA WAY, STOCKTON CA 95212"
90000271	"Address"	"High"	32.7682914734	-117.0288848877	"7841 EL CAJON BOULEVARD, LA MESA CA 91941"
630011435	"Address"	"High"	34.2135429382	-118.3883590698	"7843 LANKERSHIM BLVD, NORTH HOLLYWOOD CA 91605"
60000664	"Address"	"High"	33.8483428955	-118.037902832	"7851 WALKER ST.#202, LA PALMA CA 90623"
60000663	"Address"	"High"	33.848342	-118.037902	"7851 WALKER STREET, #202, LA PALMA CA 90623"
70000439	"Address"	"High"	37.0098571777	-121.5857772827	"7880 WREN AVE, #D142, GILROY CA 95020"
70000597	"Address"	"High"	37.0109481812	-121.5863189697	"7888 WREN AVENUE, BLDG. A-110, GILROY CA 95020"
250000236	"Address"	"High"	33.7498855591	-116.9642486572	"790 E. LATHAM, HEMET CA 92343"
100000495	"Address"	"High"	37.7865142822	-121.226020813	"790 TAHOE ST, MANTECA CA 95337"
110000179	"Address"	"High"	39.4310913086	-123.8040924072	"790B S. FRANKLIN, FORT BRAGG CA 95437"
110000386	"Address"	"High"	39.4042052329	-123.3509650826	"80 SOUTH ST, WILLITS CA 95490"
110000385	"Address"	"High"	39.4042052329	-123.3509650826	"80 SOUTH ST., WILLITS CA 95490"
110000546	"Address"	"High"	39.0492897034	-122.9217834473	"800 11TH STREET, LAKEPORT CA 95453"
110000554	"Address"	"High"	39.0492897034	-122.9217834473	"800 11TH. STREET, LAKEPORT CA 95453"
100000104	"Address"	"High"	38.1241264343	-121.2876815796	"800 S HAM LN, LODI CA 95242"
140000450	"Address"	"High"	37.7056749165	-121.9359140843	"8000 AMADOR VALLEY, DUBLIN CA 94568"
110000553	"Address"	"High"	39.0490579605	-122.9218317568	"808 11TH. STREET, LAKEPORT CA 95453"
250000846	"Address"	"High"	34.1066385806	-117.2716900706	"8088 PALM LANE, SAN BERNARDINO CA 92410"
70000468	"Address"	"High"	37.373153	-122.087402	"809 CUESTA DR., SUITE 200, MOUNTAIN VIEW CA 94040"
110000303	"Address"	"High"	38.327064	-122.707733	"8099 LA PLAZA,STE.#1, COTATI CA 94928"
140001068	"Address"	"High"	37.948421	-122.060821	"81 GREGORY LANE #100, PLEASANT HILL CA 94523"
30001785	"Address"	"High"	38.4617881775	-121.4140472412	"8120 TIMBERLAKE WAY, SACRAMENTO CA 95823"
120001603	"Address"	"High"	36.3321990967	-119.3007583618	"814 W. OAK STREET, VISALIA CA 93291"
960000733	"Address"	"High"	34.0760453045	-118.3672021329	"8158 BEVERLY BLVD., LOS ANGELES CA 90048"
70000582	"Address"	"High"	37.2963981628	-121.8825073242	"820 MALONE ROAD, SAN JOSE CA 95125"
960002342	"Address"	"High"	34.0619812012	-118.3832244873	"822 S ROBERTSON BLVD SUITE 310, LOS ANGELES CA 90035"
630012449	"Address"	"High"	38.4596672058	-121.4098205566	"8233 E STOCKTON BLVD, SACRAMENTO CA 95828"
10001147	"Address"	"High"	38.4396362305	-122.7076721191	"825 SONOMA AVENUE, SUITE B, SANTA ROSA CA 95403"
40000672	"Address"	"High"	36.9451338798	-120.0505585223	"828 EMILY WAY, MADERA CA 93637"
40000673	"Address"	"High"	36.9451338798	-120.0505585223	"828 EMILY WAY, MADERA CA 93637"
110001230	"Address"	"High"	38.1031407416	-122.276610285	"832 WALNUT AVENUE, VALLEJO CA 94592"
960002429	"Address"	"High"	34.056461826	-118.2837304473	"833 SOUTH CORONADO ST., LOS ANGELES CA 90057"
100001594	"Address"	"High"	38.0255279541	-121.3539962769	"8351 HAMILTON WAY, STOCKTON CA 95209"
630013206	"Address"	"High"	33.8698980957	-117.9873564094	"8352 COMMONWEALTH AVE, BUENA PARK CA 90620"
960000288	"Address"	"High"	34.2226219177	-118.5367050171	"8363 RESEDA BLVD   6, NORTHRIDGE CA 91324"
90000647	"Address"	"High"	32.76625	-117.015724	"8401 GRANT AVE, LA MESA CA 91941"
70000438	"Address"	"High"	37.250839	-121.855148	"841 BLOSSOM HILL ROAD, STE. 101, SAN JOSE CA 95123"
110000197	"Address"	"High"	38.0509489775	-122.1577931196	"841 FIRST STREET, BENICIA CA 94510"
240000564	"Address"	"High"	34.100593552	-117.4313559383	"8425 MANGO, FONTANA CA 92335"
110000279	"Address"	"High"	39.140274	-123.210525	"844 SO.DORA ST., UKIAH CA 95482"
110000269	"Address"	"High"	39.1398500651	-123.2102483511	"846 SOUTH DORA ST., UKIAH CA 95482"
240000974	"Address"	"High"	34.0734931827	-117.6258925349	"850 DEL NORTE, ROOM P-2, ONTARIO CA 91764"
70000814	"Address"	"High"	37.355934	-122.090476	"851 FREMONT AVENUE  STE 110, LOS ALTOS CA 94024"
70000647	"Address"	"High"	37.3559341431	-122.0904769897	"851 FREMONT AVENUE, #110, LOS ALTOS CA 94024"
240000956	"Address"	"High"	34.056427002	-117.310295105	"851 SOUTH MT. VERNON AVE., #20, COLTON CA 95324"
240000871	"Address"	"High"	34.1061897278	-117.38646698	"851 W. FOOTHILL BLV, RIALTO CA 92376"
960001278	"Address"	"High"	33.950054	-118.1212	"8515 FLORENCE AVENUE, SUITE 203, DOWNEY CA 90240"
960000325	"Address"	"High"	34.2597471178	-118.3186427504	"8517 FOOTHILL BLVD., SUNLAND CA 91040"
960001411	"Address"	"High"	33.9612038434	-118.2782392949	"8520 SOUTH BROADWAY, LOS ANGELES CA 90003"
960002430	"Address"	"High"	33.960197	-118.395713	"8540 S SEPULVEDA BLVD SUITE 1002, LOS ANGELES CA 90045"
960000262	"Address"	"High"	33.9601974487	-118.3957138062	"8540 SEPULVEDA BLVD., #1116, LOS ANGELES CA 90045"
70000678	"Address"	"High"	37.0214682072	-121.5784681588	"8560 CHURCH STREET, GILROY CA 95920"
70000677	"Address"	"High"	37.0214682072	-121.5784681588	"8560 CHURCH, GILROY CA 95020"
240000566	"Address"	"High"	34.0978127718	-117.4844945222	"8570 REDWOOD AVENUE, FONTANA CA 92335"
110000424	"Address"	"High"	39.1398058087	-123.201071173	"860 WAUGH LANE,H-4, UKIAH CA 95482"
960000327	"Address"	"High"	33.959441632	-118.3961753547	"8610 SOUTH SEPULVEDA, #205, LOS ANGELES CA 90045"
140000770	"Address"	"High"	37.890548	-122.29866	"863 'C' SAN PABLO AVENUE, ALBANY CA 94706"
960000758	"Address"	"High"	34.074077	-118.380607	"8631 W THIRD STREET STE 1025E, LOS ANGELES CA 90048"
960001293	"Address"	"High"	34.0736460686	-118.3807647228	"8635 W. THIRD ST., SUITE 980W, LOS ANGELES CA 90048"
960001193	"Address"	"High"	34.0736460686	-118.3807647228	"8635 WEST 3RD STREET, #360W, LOS ANGELES CA 90048"
960000303	"Address"	"High"	34.0736460686	-118.3807647228	"8635 WEST THIRD STREET SUITE 465W, LOS ANGELES CA 90048"
30001203	"Address"	"High"	39.2363510132	-120.0214157105	"8665 SALMON AVE, KINGS BEACH CA 96143"
40000501	"Address"	"High"	36.6088790894	-120.1855773926	"8669 MAIN STREET, SAN JOAQUIN CA 93660"
40001055	"Address"	"High"	36.327503	-119.658058	"869 WEST LACEY BLVD., SUITE B, HANFORD CA 93230"
960001708	"Address"	"High"	33.9577572048	-118.3938552439	"8727 LA TIJERA BLVD   SUITE A, LOS ANGELES CA 90045"
960001410	"Address"	"High"	33.958240509	-118.3086700439	"8732 SOUTH WESTERN AVE., LOS ANGELES CA 90047"
960001215	"Address"	"High"	34.077293396	-118.381980896	"8737 BEVERLY BLVD  302, LOS ANGELES CA 90048"
960000319	"Address"	"High"	34.0508580208	-118.1381582469	"879 S ATLANTIC BL, MONTEREY PARK CA 91754"
960000320	"Address"	"High"	34.0508580208	-118.1381582469	"879 S ATLANTIC BL, MONTEREY PARK CA 91754"
70001073	"Address"	"High"	37.3807907104	-122.114944458	"88 MAIN STREET, LOS ALTOS CA 94022"
70000513	"Address"	"High"	37.4477738142	-122.1522221714	"880 MIDDLEFIELD ROAD, PALO ALTO CA 94301"
960001036	"Address"	"High"	34.0596694946	-118.3853225708	"8853 OLYMPIC BLVD, BEVERLY HILLS CA 90211"
110000415	"Address"	"High"	38.5494361818	-122.8059858084	"8890 LAKEWOOD DR., WINDSOR CA 95492"
110000305	"Address"	"High"	38.4192123413	-122.5517196655	"8910 SONOMA HWY, KENWOOD CA 95452"
960001083	"Address"	"High"	34.0590667725	-118.3861923218	"8912 OLYMPIC BLVD., BEVERLY HILLS CA 90211"
140000490	"Address"	"High"	37.8865890503	-122.1186828613	"895 MORAGA ROAD, LAFAYETTE CA 94549"
110001063	"Address"	"High"	37.9801862687	-122.5655083358	"895 SIR FRANCIS DRAKE, SAN ANSELMO CA 94960"
960001102	"Address"	"High"	34.321308136	-118.3274765015	"8955 GOLD CREEK ROAD, LAKEVIEW TERRACE CA 91342"
630012053	"Address"	"High"	32.894077	-117.131561	"8996 MIRAMAR ROAD, SUITE 220, SAN DIEGO CA 92126"
630014927	"Address"	"High"	33.8722349703	-117.941025272	"901 W WILSHIRE AVE, FULLERTON CA 92832"
240000959	"Address"	"High"	34.0409452468	-117.6658956707	"901 WEST FRANCIS, ROOM 60, ONTARIO CA 91761"
60000489	"Address"	"High"	34.2348454893	-118.5976045579	"9045 CANOGA AVENUE, CANOGA PARK CA 91356"
70000672	"Address"	"High"	36.97607	-121.889541	"9059 SOQUEL DR. ST C, APTOS CA 95003"
140000495	"Address"	"High"	37.8081594408	-121.9921962172	"907 SAN RAMON VLY, DANVILLE CA 94526"
110000691	"Address"	"High"	38.5513948649	-122.8048384935	"911 MEDICAL CENTER PLAZA, SUITE 15, WINDSOR CA 95492"
140000460	"Address"	"High"	37.887561	-122.118553	"911 MORAGA RD. #103, LAFAYETTE CA 94549"
110000630	"Address"	"High"	40.0289715081	-124.0656162053	"9126 SHELTER COVE ROAD, WHITETHORN CA 95589"
140000606	"Address"	"High"	37.8075807542	-121.9919125736	"915  SAN RAMON VLY, DANVILLE CA 94526"
110000383	"Address"	"High"	39.13845	-123.20964	"915 SO. DORA ST., UKIAH CA 95482"
120001613	"Address"	"High"	36.332195	-119.301727	"916 WEST OAK AVENUE, #A, VISALIA CA 93291"
240000678	"Address"	"High"	34.0872306824	-117.4347839355	"9161 SIERRA AVE. 202, FONTANA CA 92335"
960001039	"Address"	"High"	34.0552353859	-118.3923210204	"9202 WEST PICO BLVD., LOS ANGELES CA 90035"
230000417	"Address"	"High"	40.5854606628	-122.3546676636	"923 DANA DR, REDDING CA 96003"
960000735	"Address"	"High"	33.9586517215	-118.0850008875	"9255 PIONEER BLVD., SANTE FE SPRINGS CA 90670"
110001186	"Address"	"High"	38.6787261963	-121.2085876465	"9267 GREENBACK LN, ORANGEVALE CA 95662"
100000814	"Address"	"High"	38.0344047546	-121.3472976685	"9289 BRANSTETTER PL, STOCKTON CA 95209"
100001548	"Address"	"High"	38.4194764495	-121.3911741972	"9299 E STOCKTON BLVD, ELK GROVE CA 95624"
70000638	"Address"	"High"	37.343696	-121.87841	"93 NO. 14TH STREET, SAN JOSE CA 95112"
960001068	"Address"	"High"	34.2401657104	-118.5365524292	"9335 RESEDA BLVD   500, NORTHRIDGE CA 91324"
100001187	"Address"	"High"	38.4075862169	-121.3885503262	"9370 W STOCKTON BLVD, ELK GROVE CA 95757"
240000801	"Address"	"High"	34.1165275574	-117.2915496826	"939 NORTH D STREET, SAN BERNARDINO CA 92404"
110000298	"Address"	"High"	38.0469818115	-122.1373291016	"940 ADAMS ST.,STE A, BENICIA CA 94510"
110000302	"Address"	"High"	38.046981	-122.137329	"940 ADAMS ST.STE.A, BENICIA CA 94510"
960001543	"Address"	"High"	34.070255	-118.401016	"9400 BRIGHTON WAY SUITE 101, BEVERLY HILLS CA 90210"
960000868	"Address"	"High"	34.070255	-118.401016	"9400 BRIGHTON WAY, #101, BEVERLY HILLS CA 90210"
240000942	"Address"	"High"	34.0817677975	-117.4536457658	"9453 CITRUS, BUILDING 54, FONTANA CA 92335"
100000048	"Address"	"High"	38.4132041931	-121.3599853516	"9461 BATEY AVE, ELK GROVE CA 95624"
960002631	"Address"	"High"	33.8825683594	-118.1318130493	"9461 FLOWER STREET, BELLFLOWER CA 90706"
960000336	"Address"	"High"	34.0885658264	-118.3611450195	"948 FAIRFAX AVE   SUITE 201, LOS ANGELES CA 90046"
140000451	"Address"	"High"	37.8889448941	-122.2985916585	"948 SAN PABLO AVE., ALBANY CA 94704"
70000239	"Address"	"High"	37.3332557678	-121.908996582	"950 W. JULIAN ST., SAN JOSE CA 95126"
960000717	"Address"	"High"	34.1066474915	-118.063293457	"9511 LAS TUNAS DRIVE, TEMPLE CITY CA 91780"
240000941	"Address"	"High"	34.0812843293	-117.4799642712	"9522 LIVE OAK AVENUE, FONTANA CA 92335"
960000287	"Address"	"High"	34.2431297302	-118.5369110107	"9535 RESEDA BLVD., #208, NORTHRIDGE CA 91324"
960000289	"Address"	"High"	34.2437095642	-118.5371398926	"9545 RESEDA BLVD  3, NORTHRIDGE CA 91324"
630015901	"Address"	"High"	34.099265188	-117.5966477394	"9587 ARROW ROUTE BLDG. 2, SUITE B, RANCHO CUCAMONGA CA 91730"
960000720	"Address"	"High"	34.1068793088	-118.0598451197	"9627 LAS TUNAS DRIVE, TEMPLE CITY CA 91780"
30001528	"Address"	"High"	37.7978210449	-121.2034683228	"965 E YOSEMITE AVE, MANTECA CA 95336"
30001598	"Address"	"High"	37.7978210449	-121.2034683228	"965 E YOSEMITE AVE, MANTECA CA 95336"
70000637	"Address"	"High"	36.9833641052	-121.9872894287	"966 BOSTWICH LANE, SANTA CRUZ CA 95062"
960000343	"Address"	"High"	34.067787	-118.405426	"9675 BRIGHTON WAY  SUITE 250, BEVERLY HILLS CA 90210"
140000803	"Address"	"High"	37.890499	-122.123176	"970 DEWING AVENUE, SUITE 100, LAFAYETTE CA 94549"
960000277	"Address"	"High"	34.0667495728	-118.4074325562	"9730 WILSHIRE BLVD  214, BEVERLY HILLS CA 90212"
960000308	"Address"	"High"	34.0671249479	-118.4076243639	"9735 WILSHIRE BLVD   332, BEVERLY HILLS CA 90212"
240001028	"Address"	"High"	34.0768238157	-117.4443458766	"9751 CYPRESS AVENUE,ROOM A7, FONTANA CA 92335"
960000350	"Address"	"High"	34.054489	-118.401527	"9763 W PICO BLVD   SUITE 201, LOS ANGELES CA 90035"
240000958	"Address"	"High"	34.0762062371	-117.6851157099	"9775 VERNON AVENUE, ROOM 70, MONTCLAIR CA 91763"
960000278	"Address"	"High"	33.955535	-118.127807	"9838 PARAMOUNT BLVD., DOWNEY CA 90240"
40000273	"Address"	"High"	36.7325553894	-119.7270584106	"985 SOUTH WILLOW, SUITE 104-105, FRESNO CA 93727"
250000971	"Address"	"High"	33.9200869203	-117.4555340409	"9890 COUNTY FARM ROAD, RIVERSIDE CA 92503"
70000461	"Address"	"High"	37.351398468	-122.0545883179	"990 W. FREMONT AVENUE, SUITE D, SUNNYVALE CA 94087"
960001658	"Address"	"High"	33.9555740356	-118.1291809082	"9901 PARAMOUNT BLVD  116, DOWNEY CA 90240"
110000514	"Address"	"High"	38.506954	-122.468101	"999 ADAMS ST.,STE.E, ST. HELENA CA 94574"
250000256	"Address"	"High"	33.9200949669	-117.4571192265	"9990 COUNTY FARM RD., RIVERSIDE CA 92503"
250000785	"Address"	"High"	33.9200949669	-117.4571192265	"9990 COUNTY FARM RD., RIVERSIDE CA 92503"
250000786	"Address"	"High"	33.9200949669	-117.4571192265	"9990 COUNTY FARM RD., RIVERSIDE CA 92503"
140000969	"Address"	"High"	37.8786697388	-122.1804046631	"ONE NORTHWOOD DRIVE, SUITE #4, ORINDA CA 94563"
140001122	"Postcode1"	"Medium"	37.8987108	-122.297508	" EL CERRITO PLAZA PROF BLDG 105, EL CERRITO CA 94530"
110000651	"Postcode1"	"Medium"	38.4093093872	-122.3674468994	" HOLDERMAN HOSP.WING AA,BOX1141, YOUNTVILLE CA 94599"
110001060	"Address"	"Medium"	37.9564208984	-122.5478210449	"1010 SIR FRANCIS, DRAKE BLVD.KENTFIELD CA 94904"
960000805	"RoadBlock"	"Medium"	33.8878707886	-118.289390564	"1041 S. MENLO AVE., LOS ANGELES CA 90006"
70000250	"Address"	"Medium"	37.3468971252	-121.869468689	"1075 SANTA CLARA ST., SAN JOSE CA 95112"
240000944	"RoadBlock"	"Medium"	34.0993003845	-117.4488601685	"107551 OLEANDER AVENUE, FONTANA CA 92335"
960000311	"Postcode1"	"Medium"	34.0451126099	-118.4467163086	"10780 STA MONICA 110, LOS ANGELES CA 90025"
250000234	"Postcode1"	"Medium"	33.8624992371	-116.5682449341	"1091 N. PALM CYN.DR., PALM SPRINGS CA 92262"
60000218	"Address"	"Medium"	34.1768417358	-118.3209457397	"1101 W. MAGNOLIA BLVD., BURBANK CA 91502"
110001084	"Address"	"Medium"	37.9585266113	-122.5532531738	"1125 SIR FRANCIS DRAKE BLVD., KENTFIELD CA 94904"
110001083	"Address"	"Medium"	37.9585266113	-122.5532531738	"1125 SIR FRANCIS DRAKE DRIVE, KENTIFLED CA 94904"
110001079	"PopulatedPlace"	"Medium"	38.0693592	-122.8060313	"11431 STATE HWY., #1, POINT REYES CA 94956"
110000304	"Address"	"Medium"	38.4403266907	-122.6989364624	"1144 SONOMA AVE.#107, SANTA ROSA CA 95404"
960000329	"RoadBlock"	"Medium"	34.0021018982	-118.1650772095	"12200 EAST WASHINGTON BLVD., #O, WHITTIER CA 90606"
960000330	"RoadBlock"	"Medium"	34.0021018982	-118.1650772095	"12200 EAST WASHINGTON BLVD., #O, WHITTIER CA 90606"
240001131	"RoadIntersection"	"Medium"	34.0172813907	-117.6893709662	"12421 CENTRAL AVENUE, #A & B, CHINO CA 91710"
960000268	"RoadBlock"	"Medium"	33.9300498962	-118.3171463013	"1300 WEST 115TH STREET   203, GARDENA CA 90247"
960001661	"AdminDivision1"	"Medium"	34.2076493	-118.207715	"1346 FOOTHILL BLVD   101, LA CANADA CA 91011"
40000484	"RoadBlock"	"Medium"	36.9528884888	-120.0377120972	"14277 ROAD 28, MADERA CA 93639"
40001014	"Address"	"Medium"	36.8086148053	-119.7070929408	"145 SHAW, SUITE A, CLOVIS CA 93612"
960000542	"Postcode1"	"Medium"	34.0418624878	-117.7572479248	"153 POMONA MALL, POMONA CA 91766"
960000806	"RoadBlock"	"Medium"	34.1396903992	-117.9752807617	"1740 EAST HUNTINGTON DRIVE   307, DUARTE CA 91010"
240001054	"Postcode1"	"Medium"	34.1223449707	-117.3239517212	"1777 BASELINE AVE,STE 104,105,106, SAN BERNARDINO CA 92411"
240000562	"RoadBlock"	"Medium"	34.1213302612	-117.2735595703	"1777 W.BASELINE,#368, SAN BERNARDINO CA 92411"
90000916	"Postcode1"	"Medium"	32.7964820862	-116.970489502	"190 NORTH ORANGE AVE.,STE.A, EL CAJON CA 92020"
60000284	"Postcode1"	"Medium"	34.050239563	-118.2108306885	"1937 HOSPITAL PLACE, LOS ANGELES CA 90033"
960000539	"Postcode1"	"Medium"	33.8420372009	-118.3516159058	"21320 HAWTHORNE   226, TORRANCE CA 90503"
60001498	"AdminDivision1"	"Medium"	33.3432053	-118.3271445	"215 SUMMER AVENUE, CATALINA ISLAND CA 90704"
250000614	"RoadBlock"	"Medium"	33.8201217651	-116.5536270142	"2150 TAHQUITZ,STE.2, PALM SPRINGS CA 92262"
110000504	"Address"	"Medium"	40.788224414	-124.1490282118	"2151 'S' STREET, EUREKA CA 95501"
120001591	"Address"	"Medium"	36.2067653239	-119.3454225361	"221 KERN STREET, TULARE CA 93274"
90000519	"Address"	"Medium"	32.9842152447	-115.5388100445	"225 'A' STREET, BRAWLEY CA 92227"
110000183	"Address"	"Medium"	38.2887001038	-122.2982330322	"2344 OLD SONOMA RD, NAPA CA 94558"
110000184	"Address"	"Medium"	38.2887001038	-122.2982330322	"2344 OLD SONOMA RD, NAPA CA 94558"
240000932	"Postcode1"	"Medium"	34.1108093262	-117.3803100586	"2351 N. SPRUCE AV, RMS 85, 86 & 87, RIALTO CA 92376"
960002129	"Address"	"Medium"	33.8360214233	-118.3294754028	"2516 TORRANCE BLVD, TORRANCE CA 90501"
960002287	"Address"	"Medium"	33.8360214233	-118.3294754028	"2516 TORRANCE BLVD, TORRANCE CA 90501"
960001116	"RoadBlock"	"Medium"	33.9892082214	-118.2303237915	"2700 EAST SLAUSON BLVD., #300, HUNTINGTON PARK CA 90255"
110000173	"Address"	"Medium"	38.4648132324	-122.7277679443	"2800 CLEVELAND AV#11, SANTA ROSA CA 95401"
240000955	"Address"	"Medium"	34.0716444701	-117.3266726732	"290 EAST O STREET, COLTON CA 92324"
110001085	"AdminDivision1"	"Medium"	38.0963227	-122.5777198	"300 MEDICAL PLAZA, STE. A, NOVATO CA 94947"
960000547	"RoadBlock"	"Medium"	34.0707702637	-117.7566375732	"302-306 W ORANGE GROVE, POMONA CA 91768"
60000619	"PopulatedPlace"	"Medium"	33.515927	-117.7569431	"30818 S  COAST HWY, SOUTH LAGUNA CA 92651"
240000939	"Postcode1"	"Medium"	34.1188049316	-117.1783752441	"3131 E. PEIDMONT DR, BUILDING E-2, HIGHLAND CA 92346"
70000673	"Postcode1"	"Medium"	36.6771621704	-121.7863616943	"3153 DEFOREST ROAD, SUITE B, MARINA CA 93933"
250000555	"PopulatedPlace"	"Medium"	33.6795875	-117.3720093	"31681 RIVERSIDE DR.#C, LAKE ELSINORE CA 92330"
960001339	"Address"	"Medium"	34.0317840576	-118.4095306396	"3200 MOTOR AVE, LOS ANGELES CA 90034"
40000567	"PopulatedPlace"	"Medium"	36.6779862	-119.731746	"3224 EAST CENTRAL, MALAGA CA 93725"
40000503	"Postcode1"	"Medium"	36.989818573	-119.391494751	"33326 NORTH LODGE RD, TOLLHOUSE CA 93667"
630013653	"Address"	"Medium"	37.5339236856	-121.9553091377	"3607 MAIN STREET, FREMONT CA 94538"
960000313	"RoadBlock"	"Medium"	33.9378013611	-118.2226867676	"3737 CENTURY BL #100, LYNWOOD CA 90262"
240000751	"Address"	"Medium"	36.6095123291	-118.0584411621	"380 MT. WHITNEY DR., LONE PINE CA 93545"
240001488	"RoadBlock"	"Medium"	34.904209137	-116.8184814453	"400 SO. 2ND STREET #107, BARSTOW CA 92311"
240001494	"RoadBlock"	"Medium"	34.904209137	-116.8184814453	"400 SO. 2ND STREET #107, BARSTOW CA 92311"
960000334	"Address"	"Medium"	34.0551719666	-117.93775177	"409 E MERCED AVE., WEST COVINA CA 91791"
960001660	"Postcode1"	"Medium"	34.1527442932	-118.2640075684	"410 W ARDEN AVENUE   102, GLENDALE CA 91203"
120001589	"Postcode1"	"Medium"	36.2995872498	-119.3813858032	"430 W. CALDWELL, STE.A, VISALIA CA 93277"
960000267	"Postcode1"	"Medium"	34.1527442932	-118.2640075684	"447 WEST BURCHETT  101, GLENDALE CA 91203"
60000508	"Postcode1"	"Medium"	34.0662193298	-118.2387161255	"4500 E. CITY TERRACE DRIVE, LOS ANGELES CA 90012"
140000513	"Postcode1"	"Medium"	37.5264968872	-121.9128341675	"46923 WARM SPRINGS BD, FREMONT CA 94539"
240001203	"RoadBlock"	"Medium"	37.647190094	-118.9674530029	"4700 LAUREL MTN. RD. P.O. BOX 9118, MAMMOTH LAKES CA 93546"
240001204	"RoadBlock"	"Medium"	37.647190094	-118.9674530029	"4700 LAUREL MTN. RD. P.O. BOX 9118, MAMMOTH LAKES CA 93546"
960000812	"RoadBlock"	"Medium"	34.1830215454	-118.3965301514	"4705 LAUREL CYN. 202, NORTH HOLLYWOOD CA 91607"
960000581	"RoadBlock"	"Medium"	33.8009986877	-118.263961792	"4920 SOUTH AVALON BLVD., LOS ANGELES CA 90011"
40000963	"RoadBlock"	"Medium"	37.4866485596	-119.9671707153	"5004-B HIGHWAY 140, P.O. BOX 129, MARIPOSA CA 95538"
960000801	"Postcode1"	"Medium"	33.9933013916	-118.3737182617	"5110 W. GOLDLEAF, 360, LOS ANGELES CA 90056"
90000545	"RoadBlock"	"Medium"	32.9864997864	-115.5479736328	"535 RIVER ROAD, CALEXICO CA 92231"
240000534	"Postcode1"	"Medium"	34.1188049316	-117.1783752441	"5771 N. VICTORIA, HIGHLAND CA 92346"
40001115	"Postcode1"	"Medium"	36.8231887817	-119.7604293823	"6049 NORTH FIRST STREET, NO. 101, FRESNO CA 93710"
40000837	"Postcode1"	"Medium"	36.8231887817	-119.7604293823	"6061 NORTH FIRST, NO. 102, FRESNO CA 93710"
40000565	"RoadBlock"	"Medium"	36.8240585327	-119.9164886475	"6265 NORTH GRANTLAND, FRESNO CA 93722"
960001179	"Postcode1"	"Medium"	33.9706344604	-118.1707687378	"6423 FLORENCE #101&2, BELL GARDENS CA 90201"
120001639	"PopulatedPlace"	"Medium"	36.3492021	-119.4241376	"6678 AVENUE 308 & RD 62, GOSHEN CA 93227"
90001295	"Address"	"Medium"	32.6474227905	-117.0049209595	"690 OTAY LAKES ROAD, CHULA VISTA CA 91910"
110000178	"RoadBlock"	"Medium"	38.9229507446	-122.6133117676	"7000 B HIGHWAY 53, CLEARLAKE CA 95422"
960001099	"Address"	"Medium"	33.8080584258	-118.2004538924	"701 28TH STREET  SUITE 419, LONG BEACH CA 90806"
90000298	"Address"	"Medium"	32.7925224304	-115.5599822998	"731 MAIN STREET, EL CENTRO CA 92243"
240000943	"Address"	"Medium"	34.1193763912	-117.4097172171	"7420 LOCUST AVENUE, BUILDING A, FONTANA CA 92335"
240001029	"Address"	"Medium"	34.1165473312	-117.418358624	"7555 ALDER AVENUE, ROOM 718, FONTANA CA 92335"
90000626	"Address"	"Medium"	32.7678985596	-117.0286254883	"7844 LA MESA BLVD., LA MESA CA 91941"
110000495	"Address"	"Medium"	38.4414176941	-122.6875610352	"795 FARMERS LANE, STE.#10, SANTA ROSA CA 95404"
110000699	"Address"	"Medium"	38.4414176941	-122.6875610352	"795 FARMERS LANE, SUITE #10, SANTA ROSA CA 95404"
70000242	"Address"	"Medium"	37.1334819496	-121.6553154588	"80 CENTRAL AV. #40, MORGAN HILL CA 95037"
60000224	"RoadBlock"	"Medium"	33.9197998047	-118.2462310791	"8019 S. COMPTON AVENUE, LOS ANGELES CA 90001"
240000552	"Address"	"Medium"	34.063304	-117.191841	"802 W.COLTON, #G, REDLANDS CA 92374"
40000563	"RoadBlock"	"Medium"	36.8374710083	-119.675201416	"8098 NORTH ARMSTRONG, CLOVIS CA 93612"
120001585	"Address"	"Medium"	36.332199	-119.300758	"814 WEST OAK STREET, VISALIA CA 93291"
