"CASE_ID","ACCIDENT_YEAR","COLLISION_DATE","INTERSECTION","COLLISION_TIME","DAY_OF_WEEK","PRIMARY_RD","SECONDARY_RD","NUMBER_KILLED","NUMBER_INJURED","HIT_AND_RUN","PEDESTRIAN_ACCIDENT","BICYCLE_ACCIDENT","MOTORCYCLE_ACCIDENT","ALCOHOL_INVOLVED","COUNT_PED_KILLED","COUNT_PED_INJURED","COUNT_BICYCLIST_KILLED","COUNT_BICYCLIST_INJURED","COUNT_MC_KILLED","COUNT_MC_INJURED","COUNTY","CITY","POINT_X","POINT_Y"
"6124902",2013,2013-06-20,"N","1630",4,"RT 80","CARLSON BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31124,37.90165
"6128123",2013,2013-06-08,"N","0011",6,"RICHMOND PKWY","GOODRICK AV",0,2,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35598,37.97846
"6128124",2013,2013-06-21,"Y","1520",5,"MCBRYDE AV","AMADOR ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32572,37.94877
"6128125",2013,2013-06-21,"Y","1120",5,"HARBOUR WY S","FLORIDA",0,1,"M","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36008,37.92944
"6128126",2013,2013-06-12,"Y","0704",3,"HENSLEY ST","FACTORY ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36668,37.94586
"6128127",2013,2013-06-22,"N","1143",6,"SAN PABLO DAM RD","TRI LN",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.2667,37.94452
"6128128",2013,2013-06-25,"Y","1350",2,"23RD ST","ROOSEVELT AV",0,1,"N","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34855,37.93998
"6129435",2013,2013-06-25,"N","1500",2,"RT80","RICHMOND PKY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31507,37.98656
"6129674",2013,2013-06-10,"N","0430",1,"RT 80","POTRERO AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31756,37.91588
"6136274",2013,2013-06-14,"N","0900",5,"RT 580","BAYVIEW AV",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32403,37.91208
"6136287",2013,2013-06-24,"N","1746",1,"RT 80","POTRERO AV",0,1,"N",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.31737,37.91661
"6136295",2013,2013-06-27,"N","0820",4,"RT 580","RICHMOND SAN RAFAEL BRIDGE AMIN BLDG",0,1,"N",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.40093,37.93213
"6137137",2013,2013-04-17,"Y","1823",3,"CENTRAL AV","RT 80",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.31224,37.90328
"6139154",2013,2013-07-03,"Y","2157",3,"PENNSYLVANIA AV","7TH ST",0,2,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36262,37.94259
"6139686",2013,2013-07-01,"-","1013",1,"30TH ST","30TH ST 629",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",,
"6139690",2013,2013-07-03,"N","1200",3,"RICHMOND PKWY","HILLTOP DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",,
"6139746",2013,2013-07-13,"Y","1015",6,"HILLTOP DR","RT 80",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3198,37.97199
"6139750",2013,2013-07-10,"-","0942",3,"NEVIN AV","NEVIN AV 1000",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",,
"6139754",2013,2013-07-03,"Y","1747",3,"HARBOUR WY S","HALL AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35977,37.91376
"6139758",2013,2013-07-08,"N","1531",1,"SAN PABLO AV","LA PUERTA DR",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34079,37.97866
"6139844",2013,2013-06-13,"Y","1935",4,"HELLINGS AV","15TH ST",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.35558,37.9481
"6139848",2013,2013-06-28,"N","1941",5,"1ST ST","CHANSLOR AV",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.3687,37.93257
"6139852",2013,2013-06-14,"Y","1145",5,"CASTRO ST","RT 580",0,1,"N","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.38951,37.93019
"6145042",2013,2013-07-24,"N","1044",3,"ROOSEVELT AV","20TH ST",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35038,37.93997
"6145046",2013,2013-07-27,"Y","1300",6,"13TH ST","DUNN AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35726,37.94882
"6145050",2013,2013-07-15,"Y","1648",1,"CUTTING BL","RT 80",0,2,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32289,37.92793
"6145054",2013,2013-07-20,"Y","1336",6,"SAN PABLO AV","STANTON AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33888,37.98087
"6145058",2013,2013-07-25,"N","0558",4,"SAN PABLO AV","GARVIN AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32923,37.94403
"6145070",2013,2013-07-26,"N","1830",5,"23RD ST","COALINGA AV",0,1,"N","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34747,37.9472
"6145372",2013,2013-05-18,"Y","0539",6,"RICHMOND PKWY","GOODRICK AV",0,1,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36529,37.97443
"6148495",2013,2013-07-03,"N","0710",3,"RT80","MARINA BAY PKWY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34597,37.92171
"6148711",2013,2013-06-09,"N","2030",7,"RT80","EL PORTAL",0,4,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32046,37.97048
"6161854",2013,2013-06-24,"N","0715",1,"RT 580","S 23RD ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34629,37.92172
"6162220",2013,2013-07-16,"N","0740",2,"RT80","CENTRAL AV",0,1,"N",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.31151,37.90169
"6163060",2013,2013-07-20,"N","2204",6,"RT 80","CENTRAL AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31373,37.90499
"6163484",2013,2013-07-18,"N","0735",4,"RT 80","CARLSON AV",0,1,"N",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.31449,37.90616
"6163512",2013,2013-08-09,"N","1300",5,"RT80","CENTRAL AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31151,37.90169
"6164136",2013,2013-07-24,"N","0025",3,"RT 80","BARRETT AV",0,1,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32616,37.93304
"6164140",2013,2013-07-25,"N","0550",4,"RT 80","POTRERO AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31757,37.91541
"6164160",2013,2013-07-29,"N","0009",1,"RT 80","HILLTOP DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31999,37.97146
"6173774",2013,2013-08-02,"N","1425",5,"RT 80","HILLTOP",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31976,37.97254
"6175995",2013,2013-08-15,"N","2317",4,"RT 580","S 23RD ST",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34896,37.92172
"6177771",2013,2013-08-20,"N","0725",2,"RT 580","RICHMOND SAN RAFAEL TP",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.39826,37.93238
"6186010",2013,2013-08-01,"N","1942",4,"RT 80","HILLTOP DR",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31998,37.97191
"6186014",2013,2013-08-05,"N","1714",1,"RT 80","RICHMOND PKWY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31298,37.98853
"6198584",2013,2013-05-02,"N","1812",4,"RT 80","CARLSON BL",0,1,"F",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.31378,37.90544
"6200237",2013,2013-08-26,"N","0920",1,"RT 80","BARRETT AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32699,37.93461
"6200346",2013,2013-03-26,"N","1820",2,"RT 80","HILLTOP DR",0,1,"N",,,"Y",,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3198,37.97199
"6201240",2013,2013-08-02,"N","2012",5,"LOYOLA DR","SHANE DR",0,2,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33418,37.96764
"6201244",2013,2013-08-07,"Y","2240",3,"RICHMOND PKWY","HILLTOP DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",,
"6201280",2013,2013-08-01,"N","0951",4,"OHIO AV","S 1ST ST",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36997,37.93087
"6201281",2013,2013-07-27,"N","2117",6,"SAN PABLO AV","ESMOND AV",0,2,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32993,37.94549
"6202916",2013,2013-08-03,"N","1141",6,"RICHMOND PKWY","HENSLEY AV",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.36548,37.94516
"6212566",2013,2013-07-29,"Y","2054",1,"CARLSON BL","CUTTING BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33822,37.92524
"6212570",2013,2013-07-24,"N","1719",3,"RICHMOND PKWY","LIGHT POLE #12910",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",,
"6212643",2013,2013-08-19,"N","1437",1,"CIVIC CENTER PLZ","MACDONALD AV",0,1,"N","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34367,37.93572
"6212655",2013,2013-08-03,"N","1957",6,"MACDONALD AV","MARINA WAY",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.356,37.93576
"6212659",2013,2013-08-03,"N","0800",6,"SAN PABLO AV","ROBERT MILLER DR",0,1,"F",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34214,37.97601
"6212663",2013,2013-08-08,"N","1009",4,"6TH ST","BISSELL AV",0,1,"N","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36378,37.93481
"6212667",2013,2013-09-08,"Y","1028",7,"19TH ST","NEVIN AV",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.3516,37.93687
"6212671",2013,2013-08-31,"N","1257",6,"SAN PABLO AV","LIGHT POLE #149",0,6,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",,
"6212674",2013,2013-08-15,"N","2225",4,"16TH ST","CHANSLOR AV",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.35431,37.93316
"6212675",2013,2013-08-18,"Y","1015",7,"BARRETT AV","MARINA WY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35618,37.93849
"6212678",2013,2013-08-23,"N","1845",5,"19TH ST","NEVIN AV",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.3516,37.93686
"6212682",2013,2013-08-18,"Y","2033",7,"22ND ST","MAC DONALD AV",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.3486,37.93575
"6212686",2013,2013-08-15,"Y","1704",4,"BISSELL AV","22ND ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34861,37.93414
"6212690",2013,2013-08-09,"Y","1228",5,"HARBOUR WY","MACDONALD AV",0,1,"N","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36003,37.93574
"6212733",2013,2013-08-26,"N","1720",1,"RT80","CARLSON BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31549,37.90788
"6213291",2013,2013-09-03,"N","2150",2,"RT80","APPIAN WAY",0,1,"M",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.30835,37.99171
"6220264",2013,2013-08-21,"N","0808",3,"CLINTON AV","38TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33131,37.94099
"6224889",2013,2013-09-11,"Y","0540",3,"CASTRO ST","MILLS ST",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.1353,38.01459
"6224893",2013,2013-09-21,"Y","2037",6,"24TH ST","CUTTING BL",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.34671,37.92519
"6224897",2013,2013-09-25,"Y","0630",3,"CUTTING BL","37TH ST",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33431,37.92537
"6224901",2013,2013-09-22,"N","1313",7,"29TH ST","TULARE AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33885,37.95095
"6224905",2013,2013-09-02,"Y","0630",1,"23RD ST","GARVIN AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34751,37.94382
"6227051",2013,2013-09-11,"Y","1435",3,"EL PORTAL DR","BARRANCA ST",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.31992,37.96571
"6231180",2013,2013-08-29,"N","0829",4,"RT 580","REGATTA BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33165,37.91921
"6231421",2013,2013-09-14,"N","1620",6,"RT 80","CENTRAL AV",0,1,"N",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.31124,37.90165
"6231995",2013,2013-10-03,"N","2017",4,"RICHMOND PKWY","ATLAS RD",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3366,37.99095
"6232475",2013,2013-09-30,"Y","1300",1,"BARRETT AV","30TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3398,37.93739
"6232747",2013,2013-10-04,"N","1542",5,"28TH ST","LOWELL AV",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34101,37.94923
"6232751",2013,2013-10-03,"Y","1940",4,"HILLTOP DR","ROBERT MILLER DR",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33315,37.97837
"6232755",2013,2013-10-03,"Y","1126",4,"BARRETT AV","20TH ST",0,1,"N",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.35055,37.93845
"6232759",2013,2013-10-09,"N","1224",3,"23RD ST","GAYNOR AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34751,37.94462
"6236481",2013,2013-09-04,"N","0752",3,"RT 80","EL PORTAL DR",0,2,"M",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32813,37.96292
"6241830",2013,2013-10-02,"Y","0655",3,"ROOSEVELT AV","36TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33425,37.93818
"6242089",2013,2013-09-27,"Y","1902",5,"MARINA WY S","REGATTA BL",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.35598,37.91746
"6256566",2013,2013-10-18,"N","0757",5,"RT 580","WESTERN AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.40544,37.93255
"6258950",2013,2013-09-28,"Y","1950",6,"CUTTING BL","26TH ST",0,4,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34473,37.92522
"6258953",2013,2013-09-27,"N","1947",5,"OHIO AV","20TH ST",0,1,"F","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3504,37.9308
"6258963",2013,2013-09-27,"N","1605",5,"VALLEY VIEW RD","MORNINGSIDE DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.2876,37.97036
"6259002",2013,2013-10-12,"Y","2215",6,"CUTTING BL","SOUTH 49TH",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32361,37.92552
"6259006",2013,2013-10-19,"N","1616",6,"HILLTOP MALL RD","GARRITY WY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32462,37.97969
"6259010",2013,2013-10-10,"-","1917",4,"37TH ST","S 37TH ST 100 BLOCK",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",,
"6259014",2013,2013-10-15,"N","1642",2,"43RD ST","BARRETT AV",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.3285,37.93579
"6259018",2013,2013-10-15,"N","1740",2,"BLUME DR","RICHMOND PKWY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31717,37.98687
"6259022",2013,2013-10-16,"Y","0900",3,"KEY BL","NEVIN AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32268,37.93377
"6259026",2013,2013-10-15,"Y","1242",2,"ROOSEVELT AV","19TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35152,37.93997
"6259030",2013,2013-10-11,"Y","1838",5,"ROBERT MILLER DR","HILLTOP DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33315,37.97837
"6259034",2013,2013-10-26,"Y","0240",6,"CUTTING BL","HARBOUR WY S",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3601,37.92524
"6259038",2013,2013-10-19,"Y","2117",6,"BLUME DR","GARRITY WY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32421,37.97837
"6259070",2013,2013-10-09,"N","1900",3,"ROBERT H MILLER","HILLTOP DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33315,37.97837
"6260472",2013,2013-10-09,"N","0838",3,"RT80","MCBRYDE AV",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32643,37.9492
"6266166",2013,2013-10-15,"N","1248",2,"RT 80","BARRETT AV",0,1,"N",,"Y",,"Y",0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.32636,37.93301
"6274880",2013,2013-11-04,"N","1425",1,"RT 80","SAN PABLO DAM RD",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32669,37.93404
"6280765",2013,2013-11-24,"N","0952",7,"DOWNER AV","24TH ST",0,1,"N","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34575,37.94297
"6282085",2013,2013-10-28,"N","0855",1,"RT 80","CUTTING BL",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32313,37.9283
"6282169",2013,2013-10-15,"N","1740",2,"RT 80","RICHMOND PKWY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31661,37.9814
"6283753",2013,2013-11-10,"N","1755",7,"RT 80","EL PORTAL DR",0,1,"N",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.32024,37.97071
"6283906",2013,2013-11-25,"Y","0641",1,"HARBOR WY","BARRETT AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36002,37.93847
"6283910",2013,2013-11-21,"Y","2131",4,"MAC DONALD AV","37TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33427,37.93386
"6286514",2013,2013-10-17,"N","0223",4,"RT 80","SAN PABLO DAM",0,2,"M",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33063,37.96002
"6290510",2013,2013-11-21,"-","0820",4,"WHARF ST","WHARF ST 800",1,0,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",,
"6290782",2013,2013-12-30,"Y","1739",1,"RICHMOND PKWY","SIERRA RIDGE RD",1,0,"F","Y",,,"Y",1,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31903,37.98756
"6291042",2013,2013-11-12,"N","1146",2,"RICHMOND PKWY","BELLA VISTA",1,0,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31148,37.99009
"6303011",2013,2013-12-18,"N","0830",3,"RT 580","CONTRA COSTA /MARIN CO LINE",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.43043,37.93402
"6303907",2013,2013-11-30,"N","1052",6,"RT 80","HILLTOP DR",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31992,37.97166
"6303997",2013,2013-11-27,"N","1148",3,"RT80","SAN PABLO AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32616,37.93304
"6306903",2013,2013-11-28,"N","2023",4,"RT80","CARLSTON AV",0,1,"M",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31756,37.91308
"6307006",2013,2013-11-25,"N","0540",1,"RT 80","CARLSON BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3168,37.90956
"6307014",2013,2013-11-22,"N","1908",5,"RT 80","SAN PABLO AV",0,1,"M",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32454,37.94065
"6307068",2013,2013-12-03,"N","1840",2,"RT 80","CENTRAL AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.30923,37.89799
"6307174",2013,2013-12-15,"N","0748",7,"RT80","EL PORTAL DR",0,1,"N",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.32117,37.968
"6307178",2013,2013-12-16,"N","1635",1,"RT 580","BAYVIEW AV",0,1,"N",,,"Y","Y",0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.32539,37.9137
"6307182",2013,2013-12-17,"N","0910",2,"RT80","CARLSON BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31758,37.91506
"6308216",2013,2013-12-04,"N","2125",3,"RT 580","MARIN / CONTRA COSTA CO LINE",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.42247,37.93343
"6309366",2013,2013-12-20,"N","1204",5,"RICHMOND PKWY","ATLAS RD",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33662,37.99094
"6309437",2013,2013-12-11,"Y","0907",3,"CUTTING BL","37TH ST",0,1,"N","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33431,37.92537
"6309683",2013,2013-11-11,"Y","1144",1,"YORK ST","SANFORD AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3689,37.95197
"6309687",2013,2013-11-09,"Y","2125",6,"LANCASTER DR","LANCASTER DR 2460",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",,
"6309721",2013,2013-10-30,"N","1902",3,"13TH ST","COALINGA AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35735,37.94753
"6309725",2013,2013-10-09,"Y","2014",3,"CUTTING BL","29TH ST",0,2,"N",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.34204,37.92524
"6309729",2013,2013-10-18,"N","1904",5,"CENTER AV","27TH ST",0,1,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34277,37.93021
"6309733",2013,2013-10-11,"N","2056",5,"CUTTING BL","38TH",0,3,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33357,37.92542
"6309758",2013,2013-11-12,"Y","1724",2,"LINCOLN AV","13TH ST",0,1,"N",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.35743,37.94596
"6310444",2013,2013-12-23,"N","1655",1,"RT80","CENTRAL AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31046,37.90042
"6322172",2013,2013-12-16,"N","0824",1,"23RD ST","WILCOX AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34742,37.95158
"6322176",2013,2013-11-20,"Y","1329",3,"22ND ST","MACDONALD AV",0,1,"M",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3486,37.93575
"6322180",2013,2013-12-03,"Y","1530",2,"8TH ST","PENNSYLVANIA AV",0,1,"N","Y",,,"Y",0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36177,37.94259
"6322184",2013,2013-12-13,"Y","1530",5,"MACDONALD AV","44TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32825,37.93289
"6322782",2013,2013-12-30,"N","1350",1,"RICHMOND PKWY","HENSLEY AVE",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36745,37.94273
"6322786",2013,2013-12-20,"Y","1855",5,"HARBOR WY S","FLORIDA AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36008,37.92944
"6322790",2013,2013-12-23,"Y","1127",1,"HILLTOP DR","ROBERT H MILLER",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33315,37.97837
"6327357",2013,2013-09-17,"Y","1500",2,"RICHMOND PKWY","LAKESIDE DR",0,1,"N","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32867,37.99008
"6330341",2013,2013-11-27,"N","1125",3,"RT 80","SAN PABLO AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.327,37.9352
"6330353",2013,2013-11-10,"Y","1640",7,"6TH ST","GROVE AV",0,1,"M",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36245,37.95618
"6330486",2013,2013-12-27,"N","1908",5,"RT 80","CARLSON BL",0,1,"M",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31758,37.91473
