"CASE_ID","ACCIDENT_YEAR","COLLISION_DATE","INTERSECTION","COLLISION_TIME","DAY_OF_WEEK","PRIMARY_RD","SECONDARY_RD","NUMBER_KILLED","NUMBER_INJURED","HIT_AND_RUN","PEDESTRIAN_ACCIDENT","BICYCLE_ACCIDENT","MOTORCYCLE_ACCIDENT","ALCOHOL_INVOLVED","COUNT_PED_KILLED","COUNT_PED_INJURED","COUNT_BICYCLIST_KILLED","COUNT_BICYCLIST_INJURED","COUNT_MC_KILLED","COUNT_MC_INJURED","COUNTY","CITY","POINT_X","POINT_Y"
"7045632",2015,2015-06-19,"Y","1131",5,"MANDELA PKWY","18TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2906,37.81379
"7045628",2015,2015-06-04,"Y","2305",4,"MARTIN LUTHER KING JR WY","42ND ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26798,37.83149
"7044588",2014,2014-07-20,"N","1819",7,"RT 80","SFOBB TP",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.31112,37.82502
"7044587",2015,2015-07-20,"N","0705",1,"RT 880","5TH AV",0,2,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24973,37.78797
"7044013",2015,2015-04-06,"Y","1051",1,"W MACARTHUR","TELEGRAPH AV",0,1,"F",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26519,37.82638
"7042132",2015,2015-06-15,"N","1757",1,"DOVER ST","FAIRVIEW ST",0,1,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26877,37.85114
"7042128",2015,2015-07-07,"N","0740",2,"HEGENBERGER RD","HEGENBERGER LOOP",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19797,37.7343
"7042024",2015,2015-08-03,"N","1822",1,"LAKE MERRITT BL","E 12TH ST",0,1,"N",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.25862,37.79824
"7041795",2015,2015-07-16,"Y","0645",4,"9TH AV","E 11TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25242,37.79144
"7041763",2015,2015-07-25,"N","1909",6,"80TH AV","HILLSIDE ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.16881,37.7627
"7041715",2015,2015-05-21,"Y","1220",4,"MACARTHUR BL","OAKLAND AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25345,37.81914
"7041498",2015,2015-06-22,"N","1636",1,"88TH AV","INTERNATIONAL BL",0,1,"F",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.1756,37.75112
"7041494",2015,2015-08-02,"N","0021",7,"98TH AV","BIRCH ST",0,1,"F",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.16502,37.74695
"7041470",2015,2015-06-23,"Y","0849",2,"W GRAND AV","UNION ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.28612,37.81599
"7041357",2015,2015-04-15,"Y","1235",3,"INTERNATIONAL BL","14TH AV",0,1,"F",,"Y",,"Y",0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.24616,37.78941
"7041353",2015,2015-04-17,"Y","1800",5,"INTERNATIONAL BL","27TH AV",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.23148,37.78075
"7041349",2015,2015-04-16,"N","1809",4,"EMBARCADERO","DENNISON ST",0,1,"F",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24258,37.7794
"7041333",2015,2015-04-13,"N","1536",1,"NORTHGATE AV","23RD ST",0,1,"M",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.27108,37.81299
"7041329",2015,2015-04-04,"N","0105",6,"INTERNATIONAL BL","89TH AV",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.17518,37.75057
"7041325",2015,2015-04-12,"Y","0205",7,"INTERNATIONAL BL","84TH AV",0,2,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.17799,37.75437
"7041321",2015,2015-04-15,"N","1250",3,"REDDING ST","HIGH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19626,37.78657
"7041310",2015,2015-04-05,"N","2347",7,"INTERNATIONAL BL","42ND AV",0,1,"F","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.21626,37.77301
"7041306",2015,2015-04-19,"N","1910",7,"14TH ST","MARKET ST",0,1,"F",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.2811,37.80826
"7041302",2015,2015-04-17,"N","1857",5,"FOOTHILL BL","26TH AV",0,2,"M","Y",,,,0,2,0,0,0,0,"ALAMEDA","OAKLAND",-122.22892,37.78458
"7041289",2015,2015-04-17,"N","0833",5,"66TH AV","FENHAM ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19789,37.75912
"7041286",2015,2015-04-01,"Y","0240",3,"8TH ST","FRANKLIN ST",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.27252,37.79971
"7041282",2015,2015-04-08,"N","1632",3,"E 24TH ST","11TH AV",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.23964,37.79797
"7041183",2015,2015-03-30,"N","1538",1,"COLLEGE AV","CLIFTON ST",0,1,"N",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.25129,37.83708
"7041172",2015,2015-03-27,"Y","0626",5,"28TH AV","FOOTHILL BL",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.22551,37.78437
"7041170",2015,2015-02-01,"Y","0049",7,"INTERNATIONAL BL","90TH AV",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.17462,37.7498
"7041160",2015,2015-03-19,"Y","0513",4,"6TH ST","MADISON ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26751,37.796
"7041148",2015,2015-03-13,"Y","2150",5,"EUCLID AV","VAN BUREN AV",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.25144,37.81084
"7041144",2015,2015-03-29,"Y","2023",7,"INTERNATIONAL BL","64TH AV",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.19576,37.76333
"7041143",2015,2015-02-22,"N","0944",7,"HARRISON ST","7TH ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.27061,37.79811
"7041136",2015,2015-03-22,"N","1733",7,"63RD ST","RACINE ST",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.26297,37.84893
"7041132",2015,2015-03-20,"N","1400",5,"INTERNATIONAL BL","80TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.18169,37.75662
"7041124",2015,2015-03-27,"Y","2002",5,"5TH AV","E 12TH ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.25479,37.79506
"7039056",2015,2015-06-19,"Y","1450",5,"MARKET ST","55TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2739,37.83925
"7039052",2015,2015-06-16,"Y","1145",2,"5TH ST","CASTRO ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.28102,37.80047
"7037818",2015,2015-07-12,"Y","0051",7,"INTERNATIONAL BL","FRUITVALE AV",0,1,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22583,37.77761
"7036144",2015,2015-08-02,"Y","1324",7,"35TH AV","CALIFORNIA ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19808,37.79535
"7036098",2015,2015-07-05,"N","0503",7,"85TH AV","SAN LEANDRO ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.18934,37.74682
"7036097",2015,2015-07-18,"N","1540",6,"LINCOLN AV","MONTEREY BL",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20141,37.81035
"7035810",2015,2015-04-30,"N","0704",4,"MARITIME ST","BATAAN AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.30488,37.81849
"7035808",2015,2015-06-15,"Y","1052",1,"3RD ST","BRUSH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.28303,37.79956
"7035807",2015,2015-05-15,"Y","1131",5,"HARRISON ST","MOSS AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25313,37.82051
"7035805",2015,2015-06-01,"N","1023",1,"PIEDMONT AV","RANDWICK AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26016,37.8212
"7035803",2015,2015-07-09,"N","0904",4,"14TH ST","ALICE ST",0,1,"F",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.26631,37.80242
"7034169",2015,2015-07-18,"N","2256",6,"RT 580","COOLIDGE AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21069,37.79647
"7034168",2015,2015-07-20,"N","1540",1,"RT 880","5TH AV",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.2499,37.78803
"7032512",2015,2015-06-15,"N","1140",1,"MARTIN LUTHER KING JR WY","40TH ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.26844,37.82973
"7032511",2015,2015-06-02,"Y","1246",2,"WEBSTER ST","WEST MACARTHUR BL",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26161,37.82519
"7032508",2015,2015-06-19,"N","0015",5,"SUNKIST DR","MICHIGAN AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.16398,37.76981
"7032507",2015,2015-06-28,"Y","1442",7,"INTERNATIONAL BL","104TH AV",0,1,"M",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.16746,37.74029
"7032504",2015,2015-06-28,"N","1016",7,"INTERNATIONAL BL","70TH AV",0,2,"N",,,"Y",,0,0,0,0,0,2,"ALAMEDA","OAKLAND",-122.18953,37.76036
"7032503",2015,2015-06-19,"Y","2300",5,"MACARTHUR BL","7TH AV",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.16916,37.76715
"7032500",2015,2015-06-12,"N","0916",5,"OAKPORT ST","ZHONE WY",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2098,37.75251
"7032343",2015,2015-08-01,"N","0933",6,"12TH ST","MARKET ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.28113,37.80655
"7032339",2015,2015-08-22,"Y","1311",6,"EDES AV","HEGENBERGER RD",0,3,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19596,37.74474
"7032331",2015,2015-08-02,"Y","1847",7,"SANTA CLARA AV","OAKLAND AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25345,37.81914
"7032323",2015,2015-08-02,"Y","1929",7,"6TH ST","JACKSON ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26872,37.79642
"7031993",2015,2015-06-09,"N","1128",2,"FOOTHILL BL","39TH AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21604,37.77844
"7031985",2015,2015-03-23,"Y","0011",1,"W GRAND AV","ISABELLA ST",0,1,"N",,"Y",,"Y",0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.27803,37.81421
"7031981",2015,2015-08-03,"N","0800",1,"21ST AV","INTERNATIONAL BL",0,1,"F",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23895,37.78515
"7031032",2015,2015-07-15,"N","1800",3,"RT 880","POWELL ST",0,1,"M",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.29035,37.82651
"7030953",2015,2015-03-28,"Y","1854",6,"49TH ST","SHATTUCK AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26392,37.83591
"7030941",2015,2015-03-10,"N","0213",2,"INTERNATIONAL BL","83RD AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.17855,37.75517
"7030933",2015,2015-03-20,"Y","0852",5,"98TH AV","OLIVE ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.164,37.74743
"7030929",2015,2015-03-28,"Y","1138",6,"DOOLITTLE DR","HEGENBERGER RD",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20168,37.72653
"7030901",2015,2015-03-10,"N","2207",2,"HIGH ST","INTERNATIONAL BL",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21481,37.77237
"7030893",2015,2015-03-30,"Y","1130",1,"LAKE PARK AV","GRAND AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24792,37.81143
"7030885",2015,2015-03-22,"N","1622",7,"BROADWAY","29TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26306,37.81747
"7030881",2015,2015-03-29,"N","1610",7,"SKYLINE BL","GRASS VALLEY RD",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.12123,37.75744
"7028900",2015,2015-06-08,"Y","0148",1,"66TH AV","INTERNATIONAL BL",0,3,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19374,37.76237
"7028896",2015,2015-06-19,"Y","1606",5,"BROADWAY","51ST ST",0,1,"F",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.25248,37.83445
"7028892",2015,2015-06-05,"N","2206",5,"HEGENBERGER RD","DOOLITTLE DR",0,1,"F",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20136,37.72733
"7028253",2015,2015-05-02,"Y","0955",6,"BROADWAY","8TH ST",0,1,"N",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.27376,37.8002
"7027837",2015,2015-05-22,"Y","1135",5,"INTERNATIONAL BL","HIGH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21483,37.77235
"7027833",2015,2015-05-02,"Y","1351",6,"SAN LEANDRO ST","66TH AV",0,1,"N",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.20078,37.75681
"7027829",2015,2015-05-24,"Y","1005",7,"7TH ST","UNION ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.29042,37.80427
"7027825",2015,2015-05-24,"N","2319",7,"71ST AV","ORRAL ST",0,1,"F",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.18651,37.76183
"7027821",2015,2015-05-05,"N","1115",2,"APGAR ST","W MACARTHUR BL",0,3,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",,
"7027777",2015,2015-05-30,"N","1328",6,"MARKET ST","24TH ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.27805,37.81606
"7027773",2015,2015-05-13,"Y","1609",3,"96TH AV","OLIVE ST",0,1,"N",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.16503,37.7488
"7027426",2015,2015-07-20,"N","1315",1,"MARKET ST","APGAR ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27438,37.82885
"7027425",2015,2015-07-06,"N","1212",1,"MACARTHUR BL","39TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19672,37.78947
"7027424",2015,2015-07-06,"Y","1028",1,"MACARTHUR BL","FRUITVALE AV",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.21614,37.80038
"7027423",2015,2015-07-06,"Y","1043",1,"53RD ST","MARTIN LUTHER KING JR WY",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26924,37.83802
"7027422",2015,2015-07-06,"Y","1736",1,"FOOTHILL BL","24TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23222,37.78478
"7027282",2015,2015-07-21,"Y","1223",2,"TELEGRAPH AV","57TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26151,37.84305
"7027281",2015,2015-04-20,"Y","1417",1,"INTERNATIONAL BL","MILLER AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23485,37.78275
"7026020",2015,2015-07-12,"Y","1942",7,"27TH ST","TELEGRAPH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26792,37.81617
"7026016",2015,2015-04-09,"Y","1605",4,"INTERNATIONAL BL","20TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23998,37.78583
"7024895",2015,2015-07-14,"Y","1753",2,"E 12TH ST","6TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25396,37.79433
"7024891",2015,2015-07-06,"N","1406",1,"CARRINGTON ST","ROSEDALE AV",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.21079,37.77978
"7024887",2015,2015-07-03,"Y","1111",5,"MACARTHUR BL","PARKER AV",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.16776,37.76601
"7024883",2015,2015-07-15,"N","1755",3,"MARTIN LUTHER KING JR WY","18TH ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.27445,37.80862
"7024612",2015,2015-06-18,"Y","1540",4,"BANCROFT AV","96TH AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.16301,37.74977
"7023875",2015,2015-07-04,"Y","2135",6,"BANCROFT AV","HILTON ST",0,1,"F","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.196,37.77147
"7023768",2015,2015-04-13,"N","2000",1,"PARK BL","MCKINLEY AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23843,37.80285
"7023673",2015,2015-04-10,"Y","0923",5,"PIEDMONT AV","LINDA AV",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.25121,37.82734
"7023665",2015,2015-04-15,"Y","1518",3,"83RD AV","INTERNATIONAL BL",0,1,"F","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.17854,37.75516
"7023605",2015,2015-04-03,"Y","2007",5,"BROADWAY","CLIFTON ST",0,1,"N",,,"Y","Y",0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.25086,37.83692
"7023601",2015,2015-04-17,"Y","1100",5,"MANDELA PKWY","W GRAND AV",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.28963,37.81681
"7023538",2015,2015-06-30,"Y","2031",2,"7TH ST","OAK ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26589,37.79624
"7023526",2015,2015-04-14,"Y","2020",2,"FRANKLIN ST","13TH ST",0,3,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2704,37.80314
"7021731",2015,2015-03-20,"N","1609",5,"INTERNATIONAL BL","52ND AV",0,1,"F",,,"Y","Y",0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.20678,37.76852
"7020033",2015,2015-08-11,"Y","1203",2,"COLISEUM WY","KEVIN CT",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20807,37.75783
"7019956",2015,2015-04-22,"Y","1718",3,"12TH ST","CLAY ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27447,37.80388
"7019241",2015,2015-07-20,"N","1720",1,"RT 580","FRUITVALE AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22194,37.79935
"7017577",2015,2015-01-21,"Y","1631",3,"HARRISON ST","8TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27017,37.79878
"7017573",2015,2015-01-08,"Y","2120",4,"BOND ST","47TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20924,37.77251
"7016663",2015,2015-07-21,"Y","0706",2,"14TH ST","BRUSH ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27865,37.80722
"7015891",2015,2015-07-25,"N","1100",6,"RT 880","HEGENBERGER RD",0,1,"M",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.19657,37.74098
"7015879",2015,2015-07-21,"N","0740",2,"RT 80","RT 880",0,1,"F",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.30211,37.82609
"7015851",2015,2015-07-12,"N","0134",7,"RT 880","WEBSTER ST",0,1,"N",,,"Y","Y",0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.27167,37.79714
"7015847",2015,2015-07-26,"N","0013",7,"RT 80","W GRAND AV",0,3,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.31075,37.82502
"7014076",2015,2015-06-28,"N","1349",7,"FRUITVALE BL","E 16TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22475,37.77976
"7014072",2015,2015-06-01,"N","0050",1,"35TH ST","MARKET ST",0,3,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27781,37.82621
"7014068",2015,2015-06-22,"N","1406",1,"FRUITVALE AV","GALINDO ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2215,37.78688
"7013825",2014,2014-07-21,"N","1319",1,"MARITIME ST","RT 580",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",,
"7012317",2015,2015-07-13,"N","1224",1,"RT 80","W GRAND AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.3096,37.825
"7012278",2015,2015-07-20,"N","1620",1,"RT 580","MARTIN LUTHER KING JR WY",0,2,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26798,37.82431
"7012274",2015,2015-07-20,"N","0730",1,"RT 580","EDWARDS AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.16694,37.77771
"7012270",2015,2015-07-17,"N","1705",5,"RT 13","PARK BL",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20727,37.82152
"7012266",2015,2015-07-19,"N","1005",7,"RT 580","CHETWOOD ST",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25075,37.81288
"7012262",2015,2015-07-14,"N","1228",2,"RT 580","HOLLIS ST",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.28515,37.82718
"7012258",2015,2015-07-13,"N","0053",1,"RT 580","KELLER AV",0,2,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.15344,37.76828
"7012254",2015,2015-07-12,"N","2105",7,"RT 580","98TH AV",0,1,"N",,,"Y","Y",0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.15191,37.75241
"7012250",2015,2015-07-10,"N","1820",5,"RT 580","HUGH ST",0,3,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.19576,37.78659
"7012242",2015,2015-07-14,"N","1740",2,"RT 580","ADELINE ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27746,37.82655
"7012236",2015,2015-06-06,"N","1528",6,"18TH ST","CHESTNUT ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.28394,37.81207
"7012235",2015,2015-06-30,"N","1154",2,"INTERNATIONAL BL","75TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.18566,37.75852
"7011890",2015,2015-07-01,"Y","1836",3,"BANCROFT AV","106TH AV",0,1,"F",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.15688,37.74154
"7011860",2015,2015-07-02,"Y","1617",4,"WEST MACARTHUR BL","WEST ST",0,4,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27168,37.82753
"7011693",2015,2015-07-20,"N","1210",1,"GRAND AV","WELDON AV",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.24576,37.81551
"7011688",2015,2015-07-11,"N","0849",6,"LAKESHORE AV","BEACON ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24772,37.80905
"7011684",2015,2015-07-09,"N","1720",4,"INTERNATIONAL BL","DURANT AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.16424,37.73597
"7011590",2015,2015-08-01,"Y","1804",6,"69TH AV","MACARTHUR BL",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.17541,37.77073
"7011586",2015,2015-08-25,"Y","0944",2,"HARRISON ST","MACARTHUR BL",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25413,37.81985
"7011316",2015,2015-08-22,"N","1115",6,"38TH AV","SAN JUAN ST",0,1,"F","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.21572,37.77972
"7011252",2015,2015-08-25,"Y","1825",2,"CHATHAM RD","BEAUMONT AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22867,37.80147
"7011248",2015,2015-08-24,"Y","1910",1,"8TH ST","HARRISON ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27017,37.79878
"7011244",2015,2015-08-25,"Y","1801",2,"20TH ST","BROADWAY",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26823,37.80905
"7011240",2015,2015-08-25,"Y","2118",2,"INTERNATIONAL BL","6TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25294,37.79496
"7011232",2015,2015-08-21,"Y","1930",5,"WEST ST","29TH ST",0,3,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27377,37.81914
"7011212",2015,2015-07-04,"N","1300",6,"EDGEWATER DR","HEGENBERGER RD",0,1,"M","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.19699,37.73695
"7011208",2015,2015-07-05,"N","1921",7,"12TH ST","CENTER ST",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.29356,37.80949
"7011203",2015,2015-07-04,"Y","1706",6,"18TH ST","FILBERT ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.28193,37.81161
